Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,day,month,Total_power_use
0.304,0.228,238.67,1.6,0,0,1,1,8,1
0.196,0.0,239.44,0.8,0,1,0,10,7,1
0.326,0.244,241.55,1.6,0,2,1,8,8,3
0.154,0.122,240.08,0.8,0,0,0,5,8,0
0.594,0.254,243.47,2.6,0,0,1,9,12,1
0.292,0.066,237.36,1.2,0,0,0,24,5,0
1.508,0.196,240.56,6.2,0,0,17,6,4,17
0.2,0.098,241.16,0.8,0,0,1,23,7,1
1.34,0.072,236.75,5.6,0,0,0,13,10,0
0.16,0.0,240.77,0.6,0,0,0,6,6,0
0.422,0.174,240.68,1.8,0,0,0,8,11,0
3.874,0.084,243.17,15.8,39,0,18,16,12,57
0.738,0.098,245.37,3.2,0,0,0,29,11,0
0.162,0.0,243.3,0.6,0,0,1,9,6,1
0.084,0.0,244.63,0.2,0,0,1,25,8,1
3.944,0.0,233.18,17.0,36,0,23,17,5,59
0.352,0.184,247.52,1.6,0,0,0,28,12,0
0.292,0.098,242.86,1.2,0,2,0,1,11,2
1.306,0.09,239.11,5.4,0,0,18,3,7,18
1.444,0.26,240.1,6.0,0,0,17,11,1,17
1.668,0.26,242.66,7.0,0,3,19,8,5,22
0.346,0.108,246.79,1.4,0,0,0,21,11,0
0.25,0.088,242.41,1.0,0,0,1,19,9,1
0.154,0.118,238.13,0.8,0,0,1,27,8,1
1.312,0.0,240.18,5.4,0,0,18,14,2,18
0.374,0.264,243.28,1.8,0,2,1,8,7,3
1.65,0.138,239.48,6.8,0,0,18,6,7,18
0.362,0.078,240.96,1.6,0,0,0,13,11,0
1.694,0.07,238.64,7.0,0,0,18,1,12,18
3.444,0.0,243.4,14.2,0,30,19,20,1,49
0.166,0.0,240.94,0.8,0,0,1,26,7,1
0.244,0.114,240.03,1.2,0,0,0,7,8,0
0.45,0.098,241.64,2.0,0,0,0,23,1,0
0.196,0.1,240.04,0.8,0,0,0,12,6,0
0.61,0.29,243.72,2.8,0,0,1,24,8,1
1.19,0.076,239.27,5.0,0,0,0,14,11,0
2.348,0.0,239.87,9.8,0,0,17,22,2,17
0.682,0.064,239.85,2.8,0,0,0,30,10,0
0.342,0.098,243.49,1.4,0,1,0,24,2,1
0.326,0.242,242.67,1.6,0,0,0,21,5,0
0.276,0.124,241.73,1.2,0,0,1,14,7,1
2.138,0.18,241.73,9.4,0,0,0,23,12,0
0.722,0.0,242.3,3.0,0,0,0,16,3,0
0.266,0.0,242.98,1.0,0,0,0,9,2,0
1.502,0.0,237.75,6.4,0,0,17,26,11,17
0.22,0.0,243.16,1.0,0,0,1,7,6,1
0.4,0.046,239.88,1.6,0,0,1,21,9,1
0.22,0.0,242.68,1.0,0,0,0,1,11,0
2.578,0.178,236.32,10.8,0,0,17,8,9,17
2.604,0.204,241.35,10.8,1,0,19,30,4,20
0.39,0.302,240.65,2.0,0,1,1,14,9,2
5.19,0.074,238.07,22.0,0,0,19,2,10,19
0.762,0.0,243.49,3.0,0,0,0,29,10,0
0.296,0.086,248.26,1.2,0,0,0,10,2,0
1.452,0.104,237.48,6.0,0,2,17,15,3,19
0.884,0.17,241.22,3.6,0,1,1,15,6,2
0.974,0.332,241.99,4.2,0,0,12,16,9,12
0.316,0.104,240.57,1.4,0,0,0,4,4,0
0.222,0.102,240.15,1.0,0,0,1,30,9,1
3.266,0.0,239.49,13.8,0,0,17,10,1,17
0.324,0.0,243.51,1.4,0,0,0,30,1,0
0.198,0.0,242.15,1.0,0,0,1,11,6,1
1.446,0.112,243.36,5.8,0,0,19,15,3,19
2.458,0.306,239.9,10.2,0,1,19,30,1,20
1.4,0.0,241.96,6.6,0,21,0,21,6,21
1.786,0.0,241.03,7.4,0,0,25,15,10,25
3.126,0.0,236.52,13.2,1,1,17,15,10,19
1.22,0.064,235.14,5.2,0,0,0,14,1,0
2.936,0.132,237.88,12.2,0,0,17,5,2,17
0.748,0.0,242.63,3.2,0,0,0,6,2,0
0.318,0.102,241.44,1.4,0,1,1,15,3,2
3.162,0.054,237.86,13.2,37,2,1,15,7,40
4.642,0.0,240.48,19.2,38,0,19,7,1,57
0.88,0.228,242.01,3.6,0,0,0,15,2,0
0.36,0.218,242.74,1.8,0,0,0,2,9,0
0.4,0.124,243.21,1.8,0,0,1,9,5,1
1.732,0.446,230.6,7.8,1,1,0,2,6,2
0.416,0.182,238.99,1.8,0,1,0,11,10,1
0.244,0.046,245.62,1.0,0,0,0,30,12,0
0.592,0.346,239.33,3.0,0,1,1,30,7,2
1.558,0.208,239.91,6.6,0,0,18,9,3,18
0.958,0.202,240.37,4.0,0,2,0,12,12,2
0.218,0.22,243.07,1.2,0,0,0,11,8,0
0.288,0.0,240.63,1.2,0,0,0,30,5,0
1.242,0.078,232.14,5.2,0,0,17,28,5,17
1.34,0.108,241.38,5.4,0,0,19,6,8,19
0.132,0.0,240.03,0.6,0,0,0,24,9,0
0.47,0.152,236.93,2.0,0,0,0,6,5,0
0.346,0.146,245.39,1.4,0,0,0,27,12,0
1.234,0.0,239.86,5.0,0,0,18,1,9,18
0.108,0.0,239.6,0.6,0,0,0,21,9,0
0.226,0.0,241.75,1.0,0,0,0,7,1,0
0.432,0.106,246.3,2.0,0,0,0,7,1,0
0.138,0.0,233.63,0.6,0,0,0,3,8,0
0.346,0.138,246.52,1.4,0,1,1,28,12,2
1.5,0.188,240.74,6.2,0,1,19,22,10,20
1.454,0.17,243.09,6.0,0,1,18,28,11,19
0.428,0.324,245.98,2.2,0,1,0,3,1,1
2.274,0.0,241.35,9.4,0,0,17,25,11,17
0.674,0.254,239.04,3.0,0,0,0,23,4,0
0.428,0.258,244.82,2.0,0,1,0,22,5,1
0.63,0.256,232.63,2.8,0,2,1,26,5,3
5.586,0.2,236.71,23.6,38,1,17,2,2,56
0.206,0.138,241.56,1.0,0,0,0,22,8,0
1.296,0.0,240.34,5.4,0,1,18,16,1,19
1.792,0.232,239.32,7.6,0,1,0,18,12,1
0.182,0.068,234.17,0.8,0,1,0,21,7,1
0.258,0.104,239.21,1.2,0,0,1,10,9,1
0.252,0.146,242.41,1.2,0,0,0,17,6,0
2.048,0.1,239.62,8.6,0,0,17,7,1,17
2.748,0.392,238.81,11.6,0,0,18,28,5,18
2.774,0.0,239.48,11.6,0,0,17,28,11,17
0.31,0.0,242.73,1.4,0,0,0,31,3,0
1.41,0.186,238.72,5.8,0,0,18,31,5,18
2.546,0.46,240.47,11.0,2,28,0,9,8,30
0.356,0.256,241.62,1.8,0,2,1,18,9,3
1.556,0.1,249.18,6.2,0,0,20,12,12,20
0.138,0.0,240.85,0.6,0,0,1,9,7,1
2.474,0.192,236.27,10.8,0,17,17,12,10,34
2.056,0.0,242.82,8.4,0,0,18,13,11,18
1.266,0.0,236.26,5.2,0,0,18,24,6,18
1.516,0.266,239.4,6.4,0,1,18,25,11,19
0.78,0.1,239.22,3.4,0,2,0,6,3,2
1.37,0.168,242.13,5.6,0,0,0,11,1,0
4.698,0.222,238.02,19.6,0,36,1,3,10,37
1.402,0.074,241.71,5.8,0,0,19,15,10,19
1.396,0.056,244.04,5.6,0,0,0,24,1,0
0.276,0.0,241.42,1.2,0,0,1,18,4,1
1.408,0.074,241.83,5.8,0,0,18,13,11,18
2.366,0.082,237.28,10.0,0,0,17,26,10,17
0.16,0.0,244.44,0.6,0,0,1,16,9,1
0.85,0.266,242.54,3.8,2,0,9,6,6,11
0.344,0.244,241.79,1.6,0,2,1,7,8,3
2.096,0.37,238.73,8.8,0,5,17,30,3,22
1.446,0.086,244.68,5.8,0,0,18,8,3,18
1.084,0.0,241.44,4.4,0,0,1,16,9,1
0.478,0.338,238.25,2.4,1,1,0,27,5,2
0.292,0.07,243.95,1.2,0,0,1,6,4,1
1.57,0.066,239.34,6.6,0,0,18,3,7,18
0.214,0.0,241.1,0.8,0,0,0,28,2,0
4.264,0.39,235.65,18.0,38,0,18,18,10,56
0.236,0.14,243.0,1.0,0,0,1,7,8,1
0.316,0.098,245.81,1.4,0,0,0,28,11,0
0.992,0.07,242.39,4.0,0,2,0,24,7,2
2.222,0.202,243.39,9.0,0,1,19,4,2,20
0.336,0.0,242.82,1.4,0,0,1,27,4,1
1.37,0.13,235.82,5.8,0,0,17,14,8,17
0.566,0.396,242.11,3.0,0,0,1,14,7,1
1.564,0.09,240.22,6.6,0,0,1,8,5,1
0.54,0.106,248.38,2.2,0,0,1,18,12,1
2.116,0.186,235.04,9.0,0,0,17,27,5,17
1.406,0.076,239.75,5.8,0,0,0,22,12,0
1.602,0.168,240.97,6.6,0,1,19,9,10,20
2.056,0.0,242.21,8.4,0,1,19,18,10,20
1.304,0.12,239.14,5.4,0,0,18,10,6,18
0.4,0.068,238.17,1.8,0,0,0,9,5,0
0.29,0.0,243.7,1.2,0,0,0,31,12,0
0.258,0.0,244.06,1.0,0,0,1,20,10,1
1.22,0.38,239.81,5.2,0,2,12,11,7,14
2.556,0.064,241.18,10.6,1,0,18,12,2,19
1.258,0.108,238.62,5.2,0,0,18,31,8,18
0.542,0.202,239.62,2.6,0,1,1,17,7,2
1.658,0.206,237.18,7.0,0,0,1,25,10,1
0.268,0.222,236.65,1.4,0,0,0,14,8,0
0.764,0.092,240.16,3.2,0,0,0,7,4,0
1.424,0.0,239.67,5.8,0,0,18,1,6,18
0.182,0.0,239.83,0.8,0,0,1,26,5,1
3.452,0.0,237.07,14.4,37,1,1,15,7,39
0.25,0.048,243.52,1.0,0,0,0,7,1,0
1.362,0.162,233.57,5.8,0,1,16,1,6,17
0.222,0.116,236.54,1.0,0,0,0,25,7,0
2.43,0.074,238.93,10.2,0,1,18,18,10,19
1.894,0.112,243.58,7.8,0,0,19,22,1,19
1.408,0.0,237.97,6.0,0,0,0,14,11,0
0.542,0.066,235.44,2.2,0,1,1,2,6,2
1.798,0.0,241.21,7.4,0,0,18,4,5,18
0.44,0.0,243.55,2.0,0,0,0,29,4,0
0.398,0.0,245.42,1.6,0,0,0,16,2,0
1.338,0.054,236.36,5.6,0,0,18,5,5,18
0.372,0.104,250.15,1.6,0,0,0,6,1,0
1.212,0.0,235.49,5.2,0,0,18,10,5,18
1.698,0.142,237.28,7.2,0,0,0,18,11,0
1.22,0.0,239.85,5.0,0,0,18,21,5,18
5.056,0.074,240.23,21.0,38,0,17,27,11,55
1.636,0.242,240.01,6.8,0,0,0,17,4,0
2.27,0.11,236.58,9.6,0,0,17,19,12,17
1.502,0.09,244.05,6.0,0,0,18,15,2,18
1.628,0.0,243.29,6.6,0,0,18,16,3,18
0.332,0.144,240.94,1.6,0,1,0,12,1,1
0.222,0.0,243.52,1.0,0,0,0,5,2,0
1.424,0.062,241.52,5.8,0,0,18,14,3,18
0.52,0.066,234.75,2.2,0,0,0,15,3,0
3.136,0.086,238.89,13.2,0,0,17,13,12,17
1.312,0.322,239.24,5.6,2,1,0,30,7,3
0.37,0.236,240.51,1.8,0,1,1,24,6,2
0.578,0.074,244.94,2.6,0,0,0,1,1,0
0.252,0.0,241.43,1.2,0,0,1,8,6,1
4.266,0.514,237.35,18.0,38,2,17,24,8,57
0.226,0.0,242.94,1.0,0,0,0,11,1,0
1.54,0.172,237.25,6.4,1,2,17,1,2,20
8.288,0.856,232.45,35.8,37,36,16,23,12,89
1.396,0.11,239.96,5.8,0,0,18,22,3,18
1.342,0.0,240.1,5.6,0,0,18,1,12,18
0.232,0.0,244.79,1.0,0,0,0,3,4,0
0.136,0.0,243.22,0.6,0,0,1,3,7,1
2.14,0.0,242.45,8.8,0,0,18,5,4,18
0.406,0.164,237.09,1.8,0,1,0,23,3,1
0.474,0.264,248.12,2.2,0,0,1,15,12,1
2.136,0.59,245.1,9.0,0,0,19,4,4,19
0.212,0.088,243.15,0.8,0,0,1,16,7,1
0.546,0.0,242.4,2.4,0,0,1,14,6,1
0.57,0.126,241.27,2.4,0,0,0,25,5,0
2.104,0.448,241.31,8.8,0,2,30,28,8,32
1.166,0.252,242.13,4.8,0,0,12,19,5,12
1.508,0.094,239.91,6.2,1,1,18,20,2,20
0.248,0.138,242.45,1.2,0,0,0,5,8,0
3.042,0.484,240.44,12.8,0,1,18,8,11,19
1.302,0.374,238.67,6.6,0,2,1,22,7,3
0.304,0.0,241.45,1.4,0,0,1,30,4,1
3.504,0.4,237.99,15.0,0,0,18,17,9,18
0.32,0.102,243.55,1.4,0,0,0,15,3,0
0.836,0.182,241.78,3.6,0,0,1,15,7,1
1.642,0.074,238.31,6.8,0,0,17,18,4,17
3.648,0.0,238.47,15.2,0,38,18,17,2,56
0.38,0.084,242.46,1.8,0,1,0,27,3,1
1.576,0.564,237.51,7.0,0,1,12,23,5,13
4.728,0.0,236.39,20.0,0,0,18,21,1,18
0.328,0.118,243.14,1.4,0,1,0,15,2,1
0.308,0.202,242.39,1.4,0,1,1,19,8,2
0.39,0.372,241.04,2.2,0,1,0,15,8,1
0.776,0.194,239.78,3.4,0,0,0,23,4,0
0.306,0.196,240.86,1.6,0,0,1,26,6,1
0.494,0.088,235.26,2.0,0,0,0,3,8,0
0.358,0.086,245.06,1.4,0,0,1,27,2,1
0.248,0.0,245.74,1.2,0,0,0,10,1,0
0.256,0.0,242.75,1.0,0,0,0,30,12,0
0.152,0.122,240.4,0.8,0,0,1,30,8,1
0.64,0.0,242.27,2.6,0,0,0,22,2,0
0.374,0.21,238.83,1.8,0,0,1,17,6,1
0.776,0.324,242.49,3.4,0,1,0,3,6,1
1.536,0.086,235.74,6.4,0,0,18,2,7,18
1.496,0.194,243.02,6.2,0,0,19,12,5,19
0.32,0.074,240.51,1.4,0,0,0,9,5,0
0.29,0.108,241.7,1.2,0,1,0,10,4,1
1.098,0.168,235.84,4.8,0,0,0,15,3,0
0.232,0.12,239.63,1.0,0,0,0,29,6,0
2.38,0.13,245.76,9.6,0,17,19,30,11,36
0.242,0.0,244.69,1.0,0,0,1,18,12,1
1.212,0.128,242.78,5.0,0,0,0,7,10,0
0.398,0.114,244.8,1.6,0,1,1,9,5,2
0.082,0.0,241.67,0.2,0,0,1,28,8,1
0.27,0.124,242.36,1.2,0,1,1,11,7,2
2.744,0.0,237.88,11.4,0,0,18,15,3,18
1.866,0.12,239.79,7.8,0,0,1,18,10,1
0.14,0.0,242.8,0.6,0,0,0,25,6,0
1.422,0.27,239.19,6.0,0,1,0,22,6,1
1.552,0.104,243.53,6.4,0,0,21,15,3,21
0.684,0.062,241.3,2.8,0,0,0,30,10,0
1.44,0.18,240.7,6.0,0,0,18,27,9,18
0.396,0.198,242.36,1.8,0,0,0,5,2,0
0.338,0.094,241.02,1.4,0,0,0,2,5,0
1.892,0.164,243.84,7.8,1,0,0,4,12,1
0.476,0.214,241.36,2.2,0,2,0,16,5,2
0.308,0.078,237.99,1.2,0,2,0,19,5,2
0.59,0.18,240.8,2.8,0,0,1,8,4,1
0.348,0.096,247.67,1.4,0,0,1,26,10,1
3.4,0.226,235.12,15.2,11,0,17,17,12,28
0.402,0.142,243.45,1.8,0,0,0,30,3,0
0.586,0.134,240.48,2.4,0,0,1,25,4,1
0.282,0.122,241.62,1.2,0,0,0,13,1,0
0.326,0.28,243.62,1.8,0,2,1,5,8,3
0.364,0.14,248.15,1.6,0,0,0,13,12,0
0.882,0.142,240.66,3.6,0,0,12,25,11,12
0.236,0.094,243.02,1.0,0,0,1,8,8,1
1.53,0.082,242.43,6.2,0,0,18,29,4,18
1.184,0.0,244.29,4.8,0,1,0,23,3,1
0.188,0.072,233.52,0.8,0,0,0,27,7,0
0.502,0.104,244.78,2.2,0,0,0,10,1,0
0.318,0.074,240.51,1.4,0,0,1,14,9,1
0.34,0.0,243.08,1.4,0,0,1,18,4,1
0.72,0.21,242.97,3.0,0,0,1,2,9,1
0.408,0.326,239.26,2.2,0,2,1,25,7,3
0.332,0.082,241.41,1.4,0,0,0,21,10,0
0.392,0.192,238.35,1.8,0,0,0,20,7,0
0.306,0.232,240.48,1.6,0,0,0,2,8,0
0.532,0.186,242.96,3.4,0,1,1,9,7,2
0.224,0.078,239.61,1.0,0,0,1,10,9,1
0.236,0.0,241.73,1.0,0,0,1,2,10,1
0.278,0.0,239.67,1.2,0,0,0,13,2,0
1.75,0.0,244.36,7.0,0,0,19,7,2,19
1.854,0.1,244.79,7.6,0,0,0,15,1,0
0.324,0.0,246.54,1.4,0,0,0,27,1,0
1.338,0.174,234.0,5.6,0,2,17,25,4,19
1.414,0.0,241.01,5.8,0,0,19,20,4,19
1.018,0.428,242.44,4.6,0,1,11,30,4,12
0.216,0.0,241.48,1.0,0,0,0,27,2,0
0.552,0.208,242.81,2.6,0,1,0,2,12,1
0.15,0.118,238.26,0.8,0,0,1,8,8,1
0.614,0.26,241.51,2.8,0,0,1,3,7,1
0.24,0.052,227.36,1.2,0,0,0,20,7,0
0.17,0.07,240.4,0.8,0,0,0,12,6,0
0.216,0.092,236.91,1.0,0,0,0,7,5,0
1.296,0.0,240.39,5.4,0,0,18,16,1,18
1.338,0.0,240.97,5.4,0,0,18,19,12,18
3.822,0.0,231.47,16.4,35,0,16,21,11,51
1.378,0.222,239.55,5.8,0,1,18,13,8,19
1.816,0.048,236.45,7.6,0,0,0,21,2,0
2.678,0.278,236.61,11.4,0,1,0,7,2,1
0.364,0.124,241.15,1.6,0,0,0,17,5,0
1.282,0.05,241.2,5.2,0,0,17,20,3,17
0.298,0.098,240.16,1.4,0,0,0,3,6,0
0.242,0.054,246.9,1.0,0,0,0,30,12,0
1.444,0.078,236.51,6.2,0,1,17,10,9,18
1.34,0.074,242.07,5.4,0,0,19,19,6,19
1.666,0.19,238.52,7.0,0,0,18,29,9,18
0.244,0.062,241.21,1.0,0,0,0,7,10,0
1.094,0.202,242.06,4.6,0,0,1,17,11,1
2.942,0.218,239.13,12.2,39,0,1,21,9,40
2.136,0.156,240.33,9.0,0,0,18,17,1,18
1.56,0.048,241.25,6.6,0,0,23,17,7,23
0.236,0.096,240.34,1.0,0,1,0,22,9,1
0.454,0.184,243.6,2.0,0,0,0,14,10,0
2.448,0.054,238.35,10.2,0,0,18,3,2,18
0.328,0.096,250.42,1.4,0,2,0,11,1,2
0.412,0.338,239.9,2.2,0,2,1,23,6,3
0.492,0.132,243.83,2.0,0,1,0,24,12,1
1.47,0.222,239.36,6.2,0,2,18,24,6,20
0.372,0.126,238.39,1.6,0,0,0,3,10,0
0.892,0.0,240.65,3.8,0,0,1,9,9,1
0.156,0.0,243.82,0.6,0,0,0,7,7,0
1.894,0.362,234.74,8.2,0,1,0,10,12,1
1.522,0.0,241.53,7.2,0,19,1,8,10,20
1.442,0.318,240.28,7.0,0,0,0,21,2,0
0.282,0.206,239.63,1.4,0,0,0,17,9,0
0.416,0.19,236.99,1.8,0,0,0,28,5,0
3.104,0.0,236.49,13.0,0,0,28,22,10,28
0.432,0.098,243.22,2.0,0,0,0,26,1,0
1.974,0.182,235.23,8.4,0,0,27,23,5,27
1.012,0.388,241.45,4.4,0,1,11,22,9,12
1.432,0.126,238.5,6.0,1,0,17,18,2,18
0.458,0.32,241.24,2.2,0,1,0,3,4,1
2.134,0.064,240.42,8.8,0,8,18,5,2,26
1.378,0.052,238.19,5.8,0,0,17,29,3,17
0.26,0.226,239.13,1.4,0,1,0,28,8,1
0.64,0.0,239.61,2.6,0,0,0,9,7,0
1.298,0.164,230.98,5.6,0,1,16,4,6,17
0.47,0.228,241.25,2.0,0,2,1,19,8,3
0.268,0.0,246.75,1.2,0,0,0,23,1,0
0.288,0.108,245.66,1.2,2,1,1,12,9,4
1.31,0.084,237.93,5.4,0,0,18,24,6,18
1.276,0.0,236.57,5.4,0,0,18,10,10,18
0.182,0.102,241.45,0.8,0,0,0,13,6,0
0.324,0.274,242.71,1.6,0,2,0,21,7,2
0.202,0.11,241.91,1.0,0,0,1,20,7,1
1.35,0.0,241.39,5.6,0,0,18,25,4,18
0.34,0.092,244.28,1.4,0,0,1,14,11,1
1.504,0.164,242.69,6.2,1,0,19,21,3,20
0.618,0.31,237.77,2.8,0,1,0,1,7,1
3.632,0.106,239.41,15.0,38,1,18,20,8,57
1.44,0.0,241.96,5.8,0,0,19,30,4,19
1.298,0.0,240.44,5.4,0,0,18,22,10,18
1.04,0.0,234.62,4.8,0,0,5,22,5,5
0.328,0.086,241.12,1.6,0,0,0,28,10,0
1.604,0.174,245.64,6.6,0,2,18,17,1,20
0.838,0.392,245.51,4.0,0,1,8,28,3,9
0.222,0.0,239.96,1.0,0,0,0,14,10,0
0.608,0.13,243.87,2.6,0,2,1,23,4,3
1.704,0.0,242.87,7.0,0,0,18,21,3,18
0.34,0.08,248.25,1.4,0,0,1,26,10,1
1.484,0.198,242.9,6.0,0,1,19,4,5,20
1.416,0.0,239.34,5.8,1,0,18,17,10,19
0.36,0.124,243.6,1.6,0,0,0,2,5,0
3.93,0.356,236.64,17.2,32,1,18,29,5,51
1.466,0.152,238.41,6.2,0,2,18,8,9,20
1.558,0.19,236.99,6.6,1,1,17,18,11,19
0.43,0.23,242.69,2.0,0,2,1,21,4,3
3.592,0.0,236.28,15.2,38,0,18,15,10,56
1.662,0.142,238.72,7.0,0,1,18,18,10,19
0.346,0.112,241.34,1.4,0,0,0,27,4,0
0.228,0.0,243.65,0.8,0,0,1,17,10,1
0.414,0.336,240.08,2.2,0,0,0,4,8,0
0.454,0.062,241.37,2.0,0,0,1,19,6,1
3.676,0.056,236.81,15.4,0,0,17,28,11,17
0.456,0.346,241.83,2.4,0,1,0,3,1,1
0.318,0.104,243.91,1.4,0,0,1,11,3,1
0.436,0.302,239.58,2.2,0,2,1,1,7,3
0.36,0.12,245.73,1.6,0,1,0,25,12,1
0.248,0.098,243.23,1.0,0,0,1,19,9,1
0.38,0.162,246.4,1.6,0,0,1,8,12,1
0.376,0.0,242.93,1.6,0,0,0,4,10,0
2.592,0.37,236.58,11.0,0,0,18,26,9,18
2.084,0.106,239.28,8.6,0,0,18,8,11,18
1.832,0.29,237.64,7.8,0,1,18,9,5,19
0.498,0.228,245.56,2.2,0,1,0,22,1,1
0.314,0.078,234.92,1.4,0,0,0,19,5,0
0.322,0.066,243.16,1.4,0,1,1,18,4,2
1.43,0.166,241.21,5.8,0,0,0,22,10,0
5.58,0.0,234.39,23.8,0,71,17,18,2,88
2.008,0.2,239.07,8.4,0,1,18,2,1,19
0.512,0.228,241.37,2.2,0,0,0,26,12,0
2.166,0.098,239.53,9.0,0,0,18,17,10,18
1.658,0.134,239.3,7.0,0,0,18,12,2,18
0.374,0.188,240.75,1.6,0,2,1,25,10,3
0.266,0.066,240.53,1.0,0,1,0,1,10,1
0.42,0.234,243.65,2.0,0,1,1,12,11,2
0.494,0.09,242.66,2.2,0,0,0,10,1,0
0.35,0.058,245.99,1.4,0,1,1,10,2,2
4.426,0.186,233.08,19.0,0,0,17,23,11,17
0.24,0.152,241.75,1.2,0,0,0,4,8,0
0.292,0.066,240.34,1.2,0,2,0,9,6,2
0.956,0.416,241.27,4.4,0,1,11,16,8,12
0.482,0.32,243.4,2.4,0,1,1,23,2,2
1.092,0.082,239.22,4.4,0,1,1,5,10,2
1.4,0.07,238.64,5.8,0,0,18,24,3,18
0.202,0.0,241.05,0.8,0,0,1,24,6,1
3.536,0.0,237.91,14.8,37,0,18,30,4,55
0.88,0.164,239.29,3.8,0,0,0,6,2,0
0.528,0.0,246.85,2.0,0,0,1,19,5,1
0.882,0.126,236.04,3.8,0,0,12,3,8,12
0.578,0.234,242.74,2.8,0,1,0,13,7,1
0.96,0.052,242.4,4.6,0,1,13,8,10,14
2.608,0.066,237.98,11.0,0,2,17,20,9,19
1.678,0.078,239.66,7.0,0,0,18,23,10,18
1.862,0.0,237.09,8.8,0,31,0,24,7,31
0.232,0.128,240.53,1.0,0,0,1,12,7,1
0.358,0.12,242.71,1.6,0,0,0,28,11,0
0.224,0.0,249.7,0.8,0,0,0,19,12,0
0.208,0.056,241.28,0.8,0,0,0,3,10,0
1.514,0.236,243.21,6.2,0,2,19,21,4,21
0.08,0.0,240.5,0.2,0,0,1,9,8,1
0.2,0.164,240.09,1.2,0,0,1,8,8,1
0.588,0.316,246.31,2.6,0,0,0,2,1,0
1.36,0.068,241.8,5.6,0,1,18,21,1,19
1.828,0.08,241.45,7.4,0,0,18,23,9,18
0.422,0.378,244.79,2.2,0,2,0,22,9,2
0.182,0.15,239.99,1.0,0,0,0,26,8,0
0.154,0.0,242.33,0.6,0,0,0,15,8,0
0.222,0.116,238.98,1.0,0,1,0,4,8,1
2.008,0.078,244.04,8.2,0,0,19,1,2,19
1.036,0.254,238.79,4.6,0,1,1,29,5,2
0.712,0.076,240.4,3.0,0,0,0,15,9,0
0.264,0.126,242.71,1.2,0,0,1,7,8,1
0.23,0.104,237.25,1.0,0,0,0,1,5,0
1.698,0.082,240.76,7.0,0,0,0,22,12,0
0.422,0.112,244.82,1.8,0,0,1,25,12,1
0.21,0.0,240.29,1.0,0,0,1,22,7,1
0.29,0.208,240.96,1.4,0,0,0,21,9,0
0.268,0.216,234.93,1.4,0,0,0,8,8,0
4.74,0.292,230.19,20.6,37,2,16,6,1,55
0.338,0.0,240.47,1.4,0,0,1,31,3,1
0.14,0.0,240.16,0.6,0,0,0,4,8,0
4.146,0.0,238.16,17.4,38,0,18,3,10,56
1.756,0.498,238.36,7.6,0,1,18,14,5,19
1.458,0.068,238.82,6.0,0,0,18,20,10,18
0.364,0.082,243.5,1.6,0,2,0,11,11,2
0.35,0.14,247.48,1.4,0,0,1,14,12,1
0.276,0.086,241.5,1.2,0,2,0,27,8,2
0.356,0.0,240.76,1.6,0,0,0,8,7,0
0.834,0.258,243.38,3.6,0,0,1,4,12,1
0.378,0.178,238.46,1.6,0,0,0,22,5,0
0.4,0.242,242.41,1.8,0,1,1,27,10,2
1.294,0.0,241.0,5.4,0,0,16,24,8,16
1.32,0.0,240.44,5.4,0,0,18,22,11,18
0.216,0.114,241.31,1.0,0,1,0,23,6,1
1.394,0.098,240.05,5.8,0,0,18,29,9,18
0.364,0.058,238.61,1.8,0,0,0,13,9,0
2.214,0.206,244.3,9.0,0,1,0,30,1,1
0.478,0.206,244.67,2.0,0,1,1,1,1,2
0.364,0.172,244.02,1.6,0,1,0,30,4,1
3.702,0.054,238.03,15.4,37,1,17,26,1,55
1.05,0.164,237.72,4.4,0,2,0,1,10,2
1.238,0.08,233.43,5.2,0,0,18,6,5,18
0.14,0.0,242.93,0.6,0,0,0,1,8,0
0.42,0.224,242.11,1.8,0,0,1,5,5,1
2.786,0.19,240.92,11.6,1,0,18,12,4,19
0.306,0.0,243.45,1.2,0,0,1,9,1,1
0.778,0.182,238.04,3.4,0,1,1,16,7,2
0.596,0.22,240.93,2.6,0,0,1,14,3,1
1.566,0.254,240.76,6.6,0,1,19,6,9,20
0.226,0.0,238.2,1.0,0,0,0,17,5,0
0.676,0.216,238.33,3.0,0,2,0,3,3,2
0.188,0.052,240.37,0.8,0,0,1,23,6,1
1.612,0.218,241.53,6.6,0,0,19,10,10,19
2.64,0.0,237.73,11.8,0,15,17,20,4,32
0.236,0.112,242.16,1.0,0,1,0,7,8,1
0.326,0.1,242.66,1.4,0,0,0,8,2,0
0.252,0.116,240.25,1.2,0,0,1,1,8,1
0.222,0.0,242.44,1.0,0,0,0,8,1,0
0.246,0.0,239.46,1.0,0,0,1,30,4,1
1.374,0.186,235.51,5.8,0,2,18,8,6,20
1.764,0.15,242.32,7.2,0,0,18,21,2,18
0.228,0.0,241.17,0.8,0,0,0,26,10,0
1.904,0.146,241.74,7.8,0,0,11,7,5,11
0.336,0.092,240.86,1.4,0,0,1,1,6,1
0.306,0.122,243.83,1.4,0,1,0,27,2,1
2.976,0.0,240.38,12.4,38,1,1,13,2,40
0.588,0.218,241.55,2.8,0,0,0,16,2,0
